STOCKCODE,PRODUCT_NAME,MEMBER_OFFER_INDICATOR,ONLINE_ONLY_MEMBER_OFFER_INDICATOR,PRICE,MEMBER_PRICE,SAVINGS_AMOUNT,LOYALTY_MULTIPLIER,PACKAGE_SIZE,PACKAGE_TYPE,PACK_FORMAT,BRAND,CATEGORY,SUBCATEGORY,ALCOHOL_VOLUME,DANS_MARKETPLACE,STOCK_AVAILABLE,PRODUCT_URL,POSTCODE,SCRAPE_DATE,FILENAME
ER_2000004695_897817,Jaxon Plum Espresso Carafe 310ml Tumbler/1100ml Carafe Drink/Serve Set,N,N,77,,,,,per pack,1,Tempa,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000004695_897817,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897811,Jaxon Geometric Espresso Drinking/Serve Sprayed Colour Tumbler 9x9.5cm,N,N,57,,,,,per pack,1,Tempa,,,0%,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897811,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897810,Jaxon Geometric Mouthblown Teal Glass Tumbler 9x9.5cm Spray Colour,N,N,49,,,,,per pack,1,Tempa,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000004695_897810,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897809,Jaxon Geometric Mouthblown Plum Glass Tumbler 9x9.5cm Sprayed Colour,N,N,54,,,,,per pack,1,Tempa,,,0%,Y,N,www.danmurphys.com.au/product/ER_2000004695_897809,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897767,Amour Tableware Pink Tint Heart Shape Bowl/Vase Set 12x10cm & 14x13cm,N,N,55,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897767,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897766,Amour Tableware Clear Heart Shaped Bowl/Vase Set 12x10cm & 14x13cm,N,N,55,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897766,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897765,Amour Pink Tinted Wine/Champagne/Alcohol Glassware/Drinking Set,N,N,63,,,,,per pack,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897765,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897763,Amour Pink Tinted Double Walled Drinking Glassware Mug/Jug w/Gold Rim,N,N,48,,,,365ML,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897763,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897762,Amour Clear Double Walled Drinking Glass/Glassware Mug/Jug w/Gold Rim,N,N,48,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897762,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897761,Skye Charcoal Highball Glass Drinking Tumbler Drink/Glassware 8.5x8.5x12cm,N,N,57,,,,350ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897761,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897760,Skye Opal Highball Glass Drinking Tumbler Drink/Glassware 4pc 8.5x8.5x12cm,N,N,57,,,,350ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897760,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897759,Skye Gold Highball Glass Drinking Tumbler Drink/Glassware 8.5x8.5x12cm,N,N,57,,,,350ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897759,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897758,Skye Charcoal Lowball Glass Drinking Tumblers Glassware 4pc 8.5x8.5cm,N,N,52,,,,250ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897758,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897757,Skye Opal Lowball Glass Drinking Tumblers Glassware 4pc 8.5x8.5x8.5cm,N,N,46,,,,250ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897757,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897756,Skye Gold Lowball Glass Drinking Tumblers Glassware 4pc 8.5x8.5x8.5cm,N,N,46,,,,250ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897756,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897755,Anthea Gin/Cocktail Round Decorative Drinking Glasses/Glassware Set,N,N,74,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897755,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897754,Anthea Martini/Coctail Round Decorative Drinking Glasses/Glassware 2pc 275mL,N,N,65,,,,275ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897754,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897753,Anthea Wine/Champagne/Alcohol Thin Decorative Drinking Glassware 2pc 275mL,N,N,57,,,,275ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897753,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897752,Anthea Red/White Wine Docorative/Tinted Round Drinking Glassware Set 2pc,N,N,49,,,,450ML,per pack,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897752,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897751,Anthea Stemless White/Red Wine Casual Decorative Drinking Glassware 2pc,N,N,39.95,,,,500ML,per pack,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897751,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897749,Allira Agate Platter Small Tableware/Decor Cheese Serving Board Amethyst,N,N,95,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897749,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897748,Allira Agate Drink Coaster Set Tableware Mat Table Protector Amethyst 10cm,N,N,77,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897748,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897678,Emerson Marble/Stainless Steel Serving Tower Tray Display Stand White 40cm,N,N,133,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897678,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897677,Emerson Marble/Stainless Steel Serving Tower Tray Display Stand Black 40cm,N,N,133,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897677,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897675,Emerson Marble/Stainless Steel Wine Rack Storage Holder Large Black 31cm,N,N,113,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897675,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897674,Emerson Marble/Stainless Steel Wine Rack Storage Holder Large White 31cm,N,N,113,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897674,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897672,Emerson Wine Bottle Holder Set Marble/Stainless Steel Storage Black 17.5cm,N,N,63,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897672,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897671,Emerson Wine Bottle Holder Set Marble/Stainless Steel Storage White 17.5cm,N,N,63,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897671,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897555,Allira Agate Platter Small Tableware/Decor Cheese Serve Board Moonstone 22x15cm,N,N,95,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897555,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897554,Allira Agate Platter Small Tableware/Decor Cheese Serving Board Sapphire  22x15cm,N,N,95,,,,,Per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897554,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897553,Allira Agate Platter Small Tableware/Decor Cheese Serving Board Green 22x15cm,N,N,95,,,,,Per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897553,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897552,Allira Agate Platter Small Tableware/Decor Cheese Serving Board Rose 22x15cm,N,N,95,,,,,Per pack,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897552,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897537,Allira Agate Drink Coaster Set Tableware Mat Table Protector Sapphire 10cm,N,N,80,,,,,Per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897537,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897536,Allira Agate Drink Cup Coaster Set Tableware Mat Table Protector Green 10cm,N,N,77,,,,,Per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897536,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897339,40cm Emerson Marble Handle Rectangle Food Serve Tray/Board/Plate Champagne,N,N,79,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897339,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897337,40cm Emerson Marble Handled Rectangle Food Serving Tray/Board/Plate White,N,N,77,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897337,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897336,Emerson Champagne Round Marble Lazy Susan Food Serving Tray/Board/Plate,N,N,77,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897336,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897334,Emerson Marble 30cm Lazy Susan Tray Food/Cheese Charcuterie Board White,N,N,77.95,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897334,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897331,Emerson White Kitchen/Home Grazing Food Serving/Server Marble Board/Tray,N,N,77,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897331,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897327,5pc Atticus Wooden Wine Tasting Paddle/Glass Set Black Home/Kitchen 375mL,N,N,60,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897327,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897326,12pc Atticus Whisky Station Liquor Glasses/Marble Stones/Tongs/Tray Set,N,N,55,,,,350mL,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897326,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897288,Emerson Marble Mini Pinch Bowl Sauce/Snack Container Champagne 7.5cm,N,N,55,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897288,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897287,Emerson Mini Pinch Bowl Snack/Sauce Container Set Marble BlacK,N,N,52,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897287,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897286,Emerson Mini Marble Pinch Kitchen Serving Food/Snack Bowl White,N,N,49.95,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897286,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897269,Fromagerie SLV Cheese Knife Set Stainless Steel Kitchen/Food/Cooking,N,N,36.95,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897269,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897268,Fromagerie Silver Spreader Knife Stainless Steel Kitchen/Food/Cooking,N,N,36.95,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897268,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897257,Emerson White Marble Serving/Serve Cheese Board Plate For One w/Knife,N,N,65,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897257,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897253,Emerson Long Rectangle Marble Food Serving Board/Plate Serveware White,N,N,80,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897253,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897250,Oaklyn Gold Glass Teapot/Mugs Set Home/Kitchen Hot/Cold Drinks,N,N,85,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897250,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897246,Oaklyn Glass Mug Coffee/Tea Drinkware Juice/Water Cup Charcoal 450mL,N,N,38,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897246,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897243,Asteria Black Oblong Tray Set New Bone China Food Server/Serveware,N,N,60,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897243,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897242,Asteria White Oblong New Bone China Matte Serving/Serveware Tray Set,N,N,67,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897242,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897234,Asteria Espresso Coffee Cup Mug w/Plate/Spoon Drinkware Set BLK 100mL,N,N,60,,,,100ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897234,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897233,Asteria Espresso Coffee Mug Cup/Plate Saucer/Teaspoon Set White 80mL,N,N,60,,,,80ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897233,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897232,Asteria Espresso Coffee Mug Cup/Plate Saucer/Teaspoon Set Pink 80mL,N,N,60,,,,80ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897232,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897231,Asteria Espresso Coffee Mug Cup/Plate Saucer/Teaspoon Set Teal 80mL,N,N,64,,,,80ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897231,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897212,2pc Aria Highball Glass Tumbler Water/Juice Drinking Glassware Gold 340mL,N,N,38,,,,,per pack,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897212,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897211,2pc Aria Highball Glass Tumbler Water/Juice Drinking Glassware Teal 340mL,N,N,38,,,,,per pack,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897211,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897210,Aria Highball Glass Tumbler Water/Juice Drinking Glassware Rose 340mL,N,N,38,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897210,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897209,Aria Highball Glass Tumbler Water/Juice Drinking Glassware Aqua 340mL,N,N,38,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897209,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897205,Aria Glass Tumbler Water/Juice Drinking Glassware Cup Teal,N,N,36.95,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897205,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897204,Aria Glass Tumbler Cocktail Water/Juice Cup Drinkware Rose Gold,N,N,38,,,,240mL,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897204,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897203,Aria Glass Tumbler Water/Juice Drinking Glassware Cup Aqua 240mL/10cm,N,N,36.95,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897203,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897202,Aria Glass Tumbler Cocktail Water/Juice Cup Drinkware Clear/Black,N,N,36.95,,,,240mL,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897202,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897163,Quilted Brown Insulated Interior Double Wine Bottle/Drink Carry Bag 750mL,N,N,39,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897163,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897162,Quilted Brown Insulated Interior Single Wine Bottle/Drink Carry Bag,N,N,36.95,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897162,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897161,Quilted 42cm Insulated Bag/Carrier Storage for Double Wine Bottle Black,N,N,39,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897161,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897160,Quilted 42cm Insulated Bag/Carrier Storage for Single Wine Bottle Black,N,N,39,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897160,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897159,Avery Insulated Double Wine Bottle/Drink Vegan Leather Carry Bag Navy,N,N,39,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897159,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897158,Avery Insulated Single Wine Bottle/Drink Vegan Leather Carry Bag NVY 750mL,N,N,33,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897158,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897157,Spencer Hammered Stainless Steel Tumbler Cocktail Cup Set Silver,N,N,44,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897157,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897156,Spencer Hammered Stainless Steel Tumbler Cocktail Cup Set Gold 400mL,N,N,48,,,,400ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897156,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897155,Spencer Hammered Stainless Steel Tumbler Cocktail Cup Set Black 400mL,N,N,44,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897155,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897153,Spencer Hammered Silver Stainless Steel Cold Drinking Mug/Cup,N,N,57,,,,500mL,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897153,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897152,Spencer Hammered Gold Handled Stainless Steel Cold Drink Mug/Cup 500mL,N,N,63,,,,500ML,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897152,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897151,Spencer Hammered Black Stainless Steel Cold Drinking Mug/Cup 500mL,N,N,63,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897151,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897046,Atticus Compass Enamel/Carbon Steel Mug/Cup Coffee/Tea/Hot Drink Blue,N,N,21,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897046,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897045-2PK,Atticus Mountain Enamel/Carbon Steel Mug/Cup Coffee/Hot Drink BLU 10cm,N,N,39,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897045-2PK,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897045,Atticus Mountain Enamel/Carbon Steel Mug/Cup Coffee/Tea/Hot Drink Blu,N,N,31,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897045,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897042,Atticus Compass Stainless Steel Double Wall Water Drink Bottle XL Navy Blue,N,N,42,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897042,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897040,Atticus Tools Stainless Steel Double Wall Water Drink Bottle XL,N,N,42,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897040,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897027,Atticus Mountain Whisky Glass Liquor Drink Glassware Cup Clear,N,N,36.95,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897027,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897026,Atticus Tools Whisky Glass Liquor Drinking Glassware Cup Clear 350mL,N,N,36.95,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897026,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897022,25cm Atticus Slicing Steak Knives Stainless Steel Kitchen/Food/Cooking,N,N,45,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897022,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897021,Tempa Atticus 36cm Grape Slate Kitchen Serving Rectangle Board/Plate Food Tray,N,N,42,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897021,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897019,Atticus BBQ Slate Kitchen Serving Rectangle Board/Plate Serve Tray 36cm,N,N,42,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897019,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897018,Atticus 36cm Stag Slate Kitchen Serving Rectangle Board/Plate Serve Tray,N,N,42,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897018,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897017,Atticus 40cm Grape Handle Acacia Wooden Round Food Serve Board/Plate/Tray,N,N,44,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897017,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897015,Atticus 40cm BBQ Handle Acacia Wooden Round Food Serving Board/Plate/Tray,N,N,44,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897015,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897014,Atticus 40cm Stag Handle Acacia Wooden Round Food Serving Board/Plate/Tray,N,N,34,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897014,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897013,Sawyer Double Walled Matte Terracotta Drinking Water Bottle Flask 500mL,N,N,33,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897013,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897012,Sawyer Double Walled Metallic Navy Drink Water Bottle Flask 24.5cm  500mL,N,N,36,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897012,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897010,Sawyer Brush Insulated Stainless Steel Drink/Water Bottle Olive 500mL,N,N,34,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897010,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897009,Sawyer Brush Insulated Stainless Steel Drink/Water Bottle Blush 500mL,N,N,34,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897009,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897008,Sawyer Brush Insulated Stainless Steel Drink/Water Bottle Alabaster 500mL,N,N,33,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897008,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897007,Sawyer Brushed Insulated Stainless Steel Drink/Water Bottle Gold 500mL,N,N,36,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897007,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897005,Bento Airtight/Leakproof Lunch Food Double Storage Box W/ Spoon/Fork White,N,N,53,,,,,each,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897005,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897004,Bento Airtight/Leakproof Lunch Food Double Storage Box w/Spoon/Fork Black,N,N,45,,,,,each,1,Tempa,,,,Y,N,www.danmurphys.com.au/product/ER_2000004695_897004,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
ER_2000004695_897001,Sawyer After Hours Stainless Steel Wine/Champagne Tumbler Set Blush,N,N,55,,,,,per pack,1,Tempa,,,,Y,Y,www.danmurphys.com.au/product/ER_2000004695_897001,5046,2025-03-31,danmurphys_2025-03-31_5046?.csv
